Country,Region,Year,Disease,New_Cases,Deaths,Prevalence_Rate,Incidence_Rate,Population
Japan,Western Pacific,2015,HPV,248830,2273,5.61,168.18,147955000
Japan,Western Pacific,2016,HIV/AIDS,83069,19647,0.76,55.62,149352000
Japan,Western Pacific,2016,Hepatitis B,251852,16627,4.38,168.63,149352000
Japan,Western Pacific,2016,Syphilis,126740,2439,0.61,84.86,149352000
Japan,Western Pacific,2016,HPV,220667,1724,4.87,147.75,149352000
Japan,Western Pacific,2017,HIV/AIDS,73052,16203,0.7,48.46,150749000
Japan,Western Pacific,2017,Hepatitis B,238590,15733,4.6,158.27,150749000
Japan,Western Pacific,2017,Syphilis,117508,2110,0.6,77.95,150749000
Japan,Western Pacific,2017,HPV,229726,1916,5.3,152.39,150749000
Japan,Western Pacific,2018,HIV/AIDS,72923,15826,0.74,47.93,152146000
Japan,Western Pacific,2018,Hepatitis B,232707,14658,4.64,152.95,152146000
Japan,Western Pacific,2018,Syphilis,128076,2504,0.62,84.18,152146000
Japan,Western Pacific,2018,HPV,216245,1493,5.07,142.13,152146000
Japan,Western Pacific,2019,HIV/AIDS,74268,19263,0.77,48.37,153543000
Japan,Western Pacific,2019,Hepatitis B,231665,15415,4.51,150.88,153543000
Japan,Western Pacific,2019,Syphilis,118796,2630,0.58,77.37,153543000
Japan,Western Pacific,2019,HPV,225186,1674,4.94,146.66,153543000
Japan,Western Pacific,2020,HIV/AIDS,74743,18772,0.69,48.24,154940000
Japan,Western Pacific,2020,Hepatitis B,231898,12832,4.61,149.67,154940000
Japan,Western Pacific,2020,Syphilis,142436,3052,0.58,91.93,154940000
Japan,Western Pacific,2020,HPV,228629,1796,4.92,147.56,154940000
Japan,Western Pacific,2021,HIV/AIDS,72759,19118,0.73,46.54,156336999
Japan,Western Pacific,2021,Hepatitis B,256314,15760,4.95,163.95,156336999
Japan,Western Pacific,2021,Syphilis,135856,2544,0.61,86.9,156336999
Japan,Western Pacific,2021,HPV,248528,1849,5.56,158.97,156336999
Japan,Western Pacific,2022,HIV/AIDS,78441,18399,0.78,49.73,157734000
Japan,Western Pacific,2022,Hepatitis B,256380,13204,4.45,162.54,157734000
Japan,Western Pacific,2022,Syphilis,131723,2517,0.6,83.51,157734000
Japan,Western Pacific,2022,HPV,256286,1915,5.05,162.48,157734000
Japan,Western Pacific,2023,HIV/AIDS,73661,18885,0.68,46.29,159131000
Japan,Western Pacific,2023,Hepatitis B,229244,14544,5.1,144.06,159131000
Japan,Western Pacific,2023,Syphilis,124376,2180,0.55,78.16,159131000
Japan,Western Pacific,2023,HPV,257951,2018,5.42,162.1,159131000
Australia,Western Pacific,2000,HIV/AIDS,11436,2498,0.81,60.19,19000000
Australia,Western Pacific,2000,Hepatitis B,36310,2044,5.12,191.11,19000000
Australia,Western Pacific,2000,Syphilis,15975,307,0.59,84.08,19000000
Australia,Western Pacific,2000,HPV,35250,311,5.62,185.53,19000000
Australia,Western Pacific,2001,HIV/AIDS,12328,3147,0.73,64.18,19208999
Australia,Western Pacific,2001,Hepatitis B,34887,2038,4.66,181.62,19208999
Australia,Western Pacific,2001,Syphilis,16658,307,0.64,86.72,19208999
Australia,Western Pacific,2001,HPV,34870,259,5.35,181.53,19208999
Australia,Western Pacific,2002,HIV/AIDS,11392,2614,0.8,58.67,19418000
Australia,Western Pacific,2002,Hepatitis B,34888,2210,4.69,179.67,19418000
Australia,Western Pacific,2002,Syphilis,17412,394,0.6,89.67,19418000
Australia,Western Pacific,2002,HPV,29132,239,5.13,150.03,19418000
Australia,Western Pacific,2003,HIV/AIDS,12718,3101,0.73,64.8,19627000
Australia,Western Pacific,2003,Hepatitis B,33750,2121,4.95,171.96,19627000
Australia,Western Pacific,2003,Syphilis,18347,383,0.61,93.48,19627000
Australia,Western Pacific,2003,HPV,33222,246,5.29,169.27,19627000
Australia,Western Pacific,2004,HIV/AIDS,13452,3509,0.73,67.82,19836000
Australia,Western Pacific,2004,Hepatitis B,32546,1768,5.15,164.08,19836000
Australia,Western Pacific,2004,Syphilis,18576,325,0.63,93.65,19836000
Australia,Western Pacific,2004,HPV,34264,260,5.54,172.74,19836000
Australia,Western Pacific,2005,HIV/AIDS,11501,2960,0.79,57.38,20045000
Australia,Western Pacific,2005,Hepatitis B,34044,1900,5.21,169.84,20045000
Australia,Western Pacific,2005,Syphilis,15486,273,0.62,77.26,20045000
Australia,Western Pacific,2005,HPV,31482,235,5.46,157.06,20045000
Australia,Western Pacific,2006,HIV/AIDS,11352,2762,0.79,56.05,20254000
Australia,Western Pacific,2006,Hepatitis B,38111,2275,4.97,188.17,20254000
Australia,Western Pacific,2006,Syphilis,16417,298,0.64,81.06,20254000
Australia,Western Pacific,2006,HPV,31432,269,5.75,155.19,20254000
Australia,Western Pacific,2007,HIV/AIDS,12365,2635,0.71,60.43,20463000
Australia,Western Pacific,2007,Hepatitis B,35589,2112,5.1,173.92,20463000
Australia,Western Pacific,2007,Syphilis,15703,322,0.58,76.74,20463000
Australia,Western Pacific,2007,HPV,34924,241,5.05,170.67,20463000
Australia,Western Pacific,2008,HIV/AIDS,11408,2772,0.71,55.19,20672000
Australia,Western Pacific,2008,Hepatitis B,32763,2129,5.03,158.49,20672000
Australia,Western Pacific,2008,Syphilis,19601,365,0.66,94.82,20672000
Australia,Western Pacific,2008,HPV,30255,257,5.3,146.36,20672000
Australia,Western Pacific,2009,HIV/AIDS,10843,2444,0.75,51.93,20881000
Australia,Western Pacific,2009,Hepatitis B,33593,2111,5.07,160.88,20881000
Australia,Western Pacific,2009,Syphilis,18151,319,0.65,86.93,20881000
Australia,Western Pacific,2009,HPV,31323,262,5.35,150.01,20881000
Australia,Western Pacific,2010,HIV/AIDS,12168,3321,0.71,57.7,21089999
Australia,Western Pacific,2010,Hepatitis B,34347,2137,4.8,162.86,21089999
Australia,Western Pacific,2010,Syphilis,20014,454,0.63,94.9,21089999
Australia,Western Pacific,2010,HPV,31786,279,5.56,150.72,21089999
Australia,Western Pacific,2011,HIV/AIDS,11927,3278,0.75,56.0,21299000
Australia,Western Pacific,2011,Hepatitis B,33141,2211,4.84,155.6,21299000
Australia,Western Pacific,2011,Syphilis,20091,448,0.66,94.33,21299000
Australia,Western Pacific,2011,HPV,30947,242,5.83,145.3,21299000
Australia,Western Pacific,2012,HIV/AIDS,12246,3215,0.75,56.94,21508000
Australia,Western Pacific,2012,Hepatitis B,36625,1995,5.18,170.29,21508000
Australia,Western Pacific,2012,Syphilis,17430,296,0.61,81.04,21508000
Australia,Western Pacific,2012,HPV,35942,292,5.27,167.11,21508000
Australia,Western Pacific,2013,HIV/AIDS,10697,2661,0.72,49.26,21717000
Australia,Western Pacific,2013,Hepatitis B,34573,1905,4.69,159.2,21717000
Australia,Western Pacific,2013,Syphilis,17775,320,0.63,81.85,21717000
Australia,Western Pacific,2013,HPV,33646,270,5.62,154.93,21717000
Australia,Western Pacific,2014,HIV/AIDS,11995,3252,0.73,54.71,21926000
Australia,Western Pacific,2014,Hepatitis B,35489,2387,4.74,161.86,21926000
Australia,Western Pacific,2014,Syphilis,19838,442,0.62,90.48,21926000
Australia,Western Pacific,2014,HPV,31516,265,5.75,143.74,21926000
Australia,Western Pacific,2015,HIV/AIDS,11330,2396,0.73,51.19,22135000
Australia,Western Pacific,2015,Hepatitis B,39710,2210,4.63,179.4,22135000
Australia,Western Pacific,2015,Syphilis,20235,363,0.63,91.42,22135000
Australia,Western Pacific,2015,HPV,37450,330,5.46,169.19,22135000
Australia,Western Pacific,2016,HIV/AIDS,10579,2643,0.71,47.35,22344000
Australia,Western Pacific,2016,Hepatitis B,33520,1718,4.93,150.02,22344000
Australia,Western Pacific,2016,Syphilis,20867,459,0.65,93.39,22344000
Australia,Western Pacific,2016,HPV,38748,304,5.8,173.42,22344000
Australia,Western Pacific,2017,HIV/AIDS,11303,3060,0.81,50.12,22553000
Australia,Western Pacific,2017,Hepatitis B,40078,2189,5.12,177.71,22553000
Australia,Western Pacific,2017,Syphilis,21838,458,0.66,96.83,22553000
Australia,Western Pacific,2017,HPV,38166,346,5.51,169.23,22553000
Australia,Western Pacific,2018,HIV/AIDS,10475,2178,0.81,46.02,22762000
Australia,Western Pacific,2018,Hepatitis B,35108,2093,4.62,154.24,22762000
Australia,Western Pacific,2018,Syphilis,18974,386,0.66,83.36,22762000
Australia,Western Pacific,2018,HPV,38668,265,5.26,169.88,22762000
Australia,Western Pacific,2019,HIV/AIDS,12105,2944,0.79,52.7,22971000
Australia,Western Pacific,2019,Hepatitis B,38924,2397,5.18,169.45,22971000
Australia,Western Pacific,2019,Syphilis,22463,473,0.64,97.79,22971000
Australia,Western Pacific,2019,HPV,34677,255,5.02,150.96,22971000
Australia,Western Pacific,2020,HIV/AIDS,11995,2732,0.79,51.75,23180000
Australia,Western Pacific,2020,Hepatitis B,37454,2087,4.67,161.58,23180000
Australia,Western Pacific,2020,Syphilis,22649,418,0.61,97.71,23180000
Australia,Western Pacific,2020,HPV,35824,306,5.35,154.55,23180000
Australia,Western Pacific,2021,HIV/AIDS,12398,3056,0.77,53.01,23388999
Australia,Western Pacific,2021,Hepatitis B,35413,2009,4.96,151.41,23388999
Australia,Western Pacific,2021,Syphilis,18612,364,0.65,79.58,23388999
Australia,Western Pacific,2021,HPV,36030,317,5.09,154.05,23388999
Australia,Western Pacific,2022,HIV/AIDS,10380,2745,0.75,43.99,23598000
Australia,Western Pacific,2022,Hepatitis B,36175,1981,5.25,153.3,23598000
Australia,Western Pacific,2022,Syphilis,22118,448,0.66,93.73,23598000
Australia,Western Pacific,2022,HPV,37773,324,5.36,160.07,23598000
Australia,Western Pacific,2023,HIV/AIDS,12086,3279,0.79,50.77,23807000
Australia,Western Pacific,2023,Hepatitis B,37234,2103,4.97,156.4,23807000
Australia,Western Pacific,2023,Syphilis,22352,466,0.65,93.89,23807000
Australia,Western Pacific,2023,HPV,34298,295,5.49,144.07,23807000
Philippines,Western Pacific,2000,HIV/AIDS,56248,11990,0.75,73.05,77000000
Philippines,Western Pacific,2000,Hepatitis B,143035,9819,4.78,185.76,77000000
Philippines,Western Pacific,2000,Syphilis,65858,1209,0.64,85.53,77000000
Philippines,Western Pacific,2000,HPV,132817,1058,6.08,172.49,77000000
Philippines,Western Pacific,2001,HIV/AIDS,45789,12566,0.76,58.82,77846999
Philippines,Western Pacific,2001,Hepatitis B,161960,10053,4.85,208.05,77846999
Philippines,Western Pacific,2001,Syphilis,61639,1094,0.64,79.18,77846999
Philippines,Western Pacific,2001,HPV,144624,1043,6.04,185.78,77846999
Philippines,Western Pacific,2002,HIV/AIDS,50789,11601,0.74,64.54,78694000
Philippines,Western Pacific,2002,Hepatitis B,133000,9153,4.89,169.01,78694000
Philippines,Western Pacific,2002,Syphilis,62010,1082,0.67,78.8,78694000
Philippines,Western Pacific,2002,HPV,137021,1238,5.6,174.12,78694000
Philippines,Western Pacific,2003,HIV/AIDS,47772,12320,0.75,60.06,79541000
Philippines,Western Pacific,2003,Hepatitis B,154691,7961,5.25,194.48,79541000
Philippines,Western Pacific,2003,Syphilis,66146,1362,0.67,83.16,79541000
Philippines,Western Pacific,2003,HPV,140119,1040,5.46,176.16,79541000
Philippines,Western Pacific,2004,HIV/AIDS,55982,11931,0.82,69.64,80388000
Philippines,Western Pacific,2004,Hepatitis B,162054,9237,5.15,201.59,80388000
Philippines,Western Pacific,2004,Syphilis,69157,1331,0.66,86.03,80388000
Philippines,Western Pacific,2004,HPV,140333,1020,5.84,174.57,80388000
Philippines,Western Pacific,2005,HIV/AIDS,55832,13075,0.77,68.73,81235000
Philippines,Western Pacific,2005,Hepatitis B,154850,9124,5.17,190.62,81235000
Philippines,Western Pacific,2005,Syphilis,74037,1614,0.68,91.14,81235000
Philippines,Western Pacific,2005,HPV,148660,1160,5.43,183.0,81235000
Philippines,Western Pacific,2006,HIV/AIDS,51383,13330,0.73,62.6,82082000
Philippines,Western Pacific,2006,Hepatitis B,143167,7969,4.91,174.42,82082000
Philippines,Western Pacific,2006,Syphilis,69236,1428,0.62,84.35,82082000
Philippines,Western Pacific,2006,HPV,142272,1037,5.43,173.33,82082000
Philippines,Western Pacific,2007,HIV/AIDS,54243,13068,0.74,65.41,82929000
Philippines,Western Pacific,2007,Hepatitis B,150001,10041,5.14,180.88,82929000
Philippines,Western Pacific,2007,Syphilis,75614,1680,0.68,91.18,82929000
Philippines,Western Pacific,2007,HPV,131857,1005,5.41,159.0,82929000
Philippines,Western Pacific,2008,HIV/AIDS,49302,10882,0.8,58.85,83776000
Philippines,Western Pacific,2008,Hepatitis B,140685,8876,4.99,167.93,83776000
Philippines,Western Pacific,2008,Syphilis,77660,1414,0.68,92.7,83776000
Philippines,Western Pacific,2008,HPV,138146,1168,6.07,164.9,83776000
Philippines,Western Pacific,2009,HIV/AIDS,51340,10752,0.79,60.67,84623000
Philippines,Western Pacific,2009,Hepatitis B,163000,9990,5.19,192.62,84623000
Philippines,Western Pacific,2009,Syphilis,76228,1412,0.62,90.08,84623000
Philippines,Western Pacific,2009,HPV,150197,1033,5.65,177.49,84623000
Philippines,Western Pacific,2010,HIV/AIDS,49042,11324,0.84,57.38,85469999
Philippines,Western Pacific,2010,Hepatitis B,147657,9661,5.18,172.76,85469999
Philippines,Western Pacific,2010,Syphilis,79367,1403,0.67,92.86,85469999
Philippines,Western Pacific,2010,HPV,156350,1257,6.01,182.93,85469999
Philippines,Western Pacific,2011,HIV/AIDS,51306,12121,0.75,59.44,86317000
Philippines,Western Pacific,2011,Hepatitis B,141085,9686,4.7,163.45,86317000
Philippines,Western Pacific,2011,Syphilis,73473,1381,0.64,85.12,86317000
Philippines,Western Pacific,2011,HPV,139876,1063,5.55,162.05,86317000
Philippines,Western Pacific,2012,HIV/AIDS,51234,12032,0.85,58.78,87164000
Philippines,Western Pacific,2012,Hepatitis B,166762,10327,5.22,191.32,87164000
Philippines,Western Pacific,2012,Syphilis,74028,1636,0.59,84.93,87164000
Philippines,Western Pacific,2012,HPV,147063,1286,5.57,168.72,87164000
Philippines,Western Pacific,2013,HIV/AIDS,47481,10807,0.83,53.95,88011000
Philippines,Western Pacific,2013,Hepatitis B,165372,8843,4.9,187.9,88011000
Philippines,Western Pacific,2013,Syphilis,82950,1882,0.6,94.25,88011000
Philippines,Western Pacific,2013,HPV,150454,1098,5.4,170.95,88011000
Philippines,Western Pacific,2014,HIV/AIDS,53839,14447,0.8,60.59,88858000
Philippines,Western Pacific,2014,Hepatitis B,138876,8382,5.43,156.29,88858000
Philippines,Western Pacific,2014,Syphilis,83473,1448,0.62,93.94,88858000
Philippines,Western Pacific,2014,HPV,160904,1234,6.09,181.08,88858000
Philippines,Western Pacific,2015,HIV/AIDS,53787,11571,0.75,59.96,89705000
Philippines,Western Pacific,2015,Hepatitis B,137885,7161,5.0,153.71,89705000
Philippines,Western Pacific,2015,Syphilis,79649,1703,0.6,88.79,89705000
Philippines,Western Pacific,2015,HPV,157755,1148,5.82,175.86,89705000
Philippines,Western Pacific,2016,HIV/AIDS,51614,13351,0.76,57.0,90552000
Philippines,Western Pacific,2016,Hepatitis B,154490,8111,4.98,170.61,90552000
Philippines,Western Pacific,2016,Syphilis,88414,1856,0.68,97.64,90552000
Philippines,Western Pacific,2016,HPV,162794,1183,6.04,179.78,90552000
Philippines,Western Pacific,2017,HIV/AIDS,50945,12181,0.77,55.74,91399000
Philippines,Western Pacific,2017,Hepatitis B,141074,9038,5.47,154.35,91399000
Philippines,Western Pacific,2017,Syphilis,79297,1549,0.62,86.76,91399000
Philippines,Western Pacific,2017,HPV,156584,1185,6.03,171.32,91399000
Philippines,Western Pacific,2018,HIV/AIDS,47931,11135,0.8,51.96,92246000
Philippines,Western Pacific,2018,Hepatitis B,152796,8253,4.76,165.64,92246000
Philippines,Western Pacific,2018,Syphilis,82726,1579,0.68,89.68,92246000
Philippines,Western Pacific,2018,HPV,141173,1281,5.87,153.04,92246000
Philippines,Western Pacific,2019,HIV/AIDS,47486,12039,0.73,51.01,93093000
Philippines,Western Pacific,2019,Hepatitis B,150000,8399,5.23,161.13,93093000
Philippines,Western Pacific,2019,Syphilis,76299,1619,0.62,81.96,93093000
Philippines,Western Pacific,2019,HPV,146537,1159,5.39,157.41,93093000
Philippines,Western Pacific,2020,HIV/AIDS,50210,12743,0.74,53.45,93940000
Philippines,Western Pacific,2020,Hepatitis B,158542,10854,4.98,168.77,93940000
Philippines,Western Pacific,2020,Syphilis,94033,1616,0.62,100.1,93940000
Philippines,Western Pacific,2020,HPV,144451,1171,5.38,153.77,93940000
Philippines,Western Pacific,2021,HIV/AIDS,51583,11658,0.84,54.42,94786999
Philippines,Western Pacific,2021,Hepatitis B,150711,9162,4.71,159.0,94786999
Philippines,Western Pacific,2021,Syphilis,79289,1760,0.68,83.65,94786999
Philippines,Western Pacific,2021,HPV,142009,1159,5.83,149.82,94786999
Philippines,Western Pacific,2022,HIV/AIDS,50007,10891,0.79,52.29,95634000
Philippines,Western Pacific,2022,Hepatitis B,157863,9712,4.74,165.07,95634000
Philippines,Western Pacific,2022,Syphilis,83105,1825,0.65,86.9,95634000
Philippines,Western Pacific,2022,HPV,139185,1191,5.56,145.54,95634000
Philippines,Western Pacific,2023,HIV/AIDS,43155,10891,0.8,44.73,96481000
Philippines,Western Pacific,2023,Hepatitis B,148426,8934,5.35,153.84,96481000
Philippines,Western Pacific,2023,Syphilis,92168,1579,0.6,95.53,96481000
Philippines,Western Pacific,2023,HPV,137842,1229,6.01,142.87,96481000
Vietnam,Western Pacific,2000,HIV/AIDS,58120,14055,0.78,73.57,79000000
Vietnam,Western Pacific,2000,Hepatitis B,164667,8740,5.4,208.44,79000000
Vietnam,Western Pacific,2000,Syphilis,77167,1391,0.62,97.68,79000000
Vietnam,Western Pacific,2000,HPV,154942,1192,5.82,196.13,79000000
Vietnam,Western Pacific,2001,HIV/AIDS,55045,11703,0.88,68.92,79868999
Vietnam,Western Pacific,2001,Hepatitis B,163987,8708,5.12,205.32,79868999
Vietnam,Western Pacific,2001,Syphilis,70819,1291,0.66,88.67,79868999
Vietnam,Western Pacific,2001,HPV,140529,1150,5.97,175.95,79868999
Vietnam,Western Pacific,2002,HIV/AIDS,56968,13299,0.86,70.56,80738000
Vietnam,Western Pacific,2002,Hepatitis B,153264,9378,5.25,189.83,80738000
Vietnam,Western Pacific,2002,Syphilis,66810,1204,0.64,82.75,80738000
Vietnam,Western Pacific,2002,HPV,140871,1154,6.28,174.48,80738000
Vietnam,Western Pacific,2003,HIV/AIDS,53403,13466,0.82,65.44,81607000
Vietnam,Western Pacific,2003,Hepatitis B,154220,9812,5.21,188.98,81607000
Vietnam,Western Pacific,2003,Syphilis,66966,1358,0.66,82.06,81607000
Vietnam,Western Pacific,2003,HPV,153568,1337,6.29,188.18,81607000
Vietnam,Western Pacific,2004,HIV/AIDS,54178,13347,0.77,65.69,82476000
Vietnam,Western Pacific,2004,Hepatitis B,168407,11090,5.62,204.19,82476000
Vietnam,Western Pacific,2004,Syphilis,69972,1559,0.68,84.84,82476000
Vietnam,Western Pacific,2004,HPV,152159,1217,6.01,184.49,82476000
Vietnam,Western Pacific,2005,HIV/AIDS,55624,11702,0.79,66.74,83345000
Vietnam,Western Pacific,2005,Hepatitis B,168731,11207,5.63,202.45,83345000
Vietnam,Western Pacific,2005,Syphilis,73326,1369,0.61,87.98,83345000
Vietnam,Western Pacific,2005,HPV,158330,1443,5.98,189.97,83345000
Vietnam,Western Pacific,2006,HIV/AIDS,52035,13575,0.82,61.79,84214000
Vietnam,Western Pacific,2006,Hepatitis B,148822,9176,5.65,176.72,84214000
Vietnam,Western Pacific,2006,Syphilis,68836,1534,0.61,81.74,84214000
Vietnam,Western Pacific,2006,HPV,152949,1327,6.08,181.62,84214000
Vietnam,Western Pacific,2007,HIV/AIDS,52802,14335,0.86,62.06,85083000
Vietnam,Western Pacific,2007,Hepatitis B,147125,8318,5.48,172.92,85083000
Vietnam,Western Pacific,2007,Syphilis,75085,1665,0.65,88.25,85083000
Vietnam,Western Pacific,2007,HPV,133639,1126,5.78,157.07,85083000
Vietnam,Western Pacific,2008,HIV/AIDS,49027,13326,0.85,57.04,85952000
Vietnam,Western Pacific,2008,Hepatitis B,144725,9918,4.97,168.38,85952000
Vietnam,Western Pacific,2008,Syphilis,73944,1679,0.61,86.03,85952000
Vietnam,Western Pacific,2008,HPV,162913,1323,5.98,189.54,85952000
Vietnam,Western Pacific,2009,HIV/AIDS,58274,14650,0.84,67.12,86821000
Vietnam,Western Pacific,2009,Hepatitis B,171219,10284,5.39,197.21,86821000
Vietnam,Western Pacific,2009,Syphilis,78260,1575,0.66,90.14,86821000
Vietnam,Western Pacific,2009,HPV,146388,1277,5.79,168.61,86821000
Vietnam,Western Pacific,2010,HIV/AIDS,52236,11720,0.75,59.57,87689999
Vietnam,Western Pacific,2010,Hepatitis B,150353,8883,5.5,171.46,87689999
Vietnam,Western Pacific,2010,Syphilis,77342,1323,0.69,88.2,87689999
Vietnam,Western Pacific,2010,HPV,141066,1145,6.14,160.87,87689999
Vietnam,Western Pacific,2011,HIV/AIDS,56155,15264,0.86,63.41,88559000
Vietnam,Western Pacific,2011,Hepatitis B,144838,9234,5.51,163.55,88559000
Vietnam,Western Pacific,2011,Syphilis,77019,1496,0.7,86.97,88559000
Vietnam,Western Pacific,2011,HPV,165605,1335,5.94,187.0,88559000
Vietnam,Western Pacific,2012,HIV/AIDS,48863,11926,0.87,54.64,89428000
Vietnam,Western Pacific,2012,Hepatitis B,143147,9304,4.85,160.07,89428000
Vietnam,Western Pacific,2012,Syphilis,77185,1627,0.67,86.31,89428000
Vietnam,Western Pacific,2012,HPV,146179,1078,5.9,163.46,89428000
Vietnam,Western Pacific,2013,HIV/AIDS,57654,12957,0.86,63.85,90297000
Vietnam,Western Pacific,2013,Hepatitis B,161730,11042,5.26,179.11,90297000
Vietnam,Western Pacific,2013,Syphilis,82423,1860,0.66,91.28,90297000
Vietnam,Western Pacific,2013,HPV,143066,1009,5.89,158.44,90297000
Vietnam,Western Pacific,2014,HIV/AIDS,53632,14677,0.8,58.83,91166000
Vietnam,Western Pacific,2014,Hepatitis B,158054,10433,4.95,173.37,91166000
Vietnam,Western Pacific,2014,Syphilis,91403,1964,0.68,100.26,91166000
Vietnam,Western Pacific,2014,HPV,147278,1014,5.97,161.55,91166000
Vietnam,Western Pacific,2015,HIV/AIDS,48594,12499,0.87,52.8,92035000
Vietnam,Western Pacific,2015,Hepatitis B,151830,10336,4.93,164.97,92035000
Vietnam,Western Pacific,2015,Syphilis,79186,1432,0.63,86.04,92035000
Vietnam,Western Pacific,2015,HPV,139304,1272,5.66,151.36,92035000
Vietnam,Western Pacific,2016,HIV/AIDS,49973,12878,0.82,53.79,92904000
Vietnam,Western Pacific,2016,Hepatitis B,163343,10275,5.46,175.82,92904000
